trade_id,symbol,side,quantity,entry_price,exit_price,entry_time,exit_time,pnl,pnl_percent,net_pnl,commission,swap,stop_loss,take_profit,result,exit_reason,strategy_name,magic_number,duration_minutes,r_multiple,notes,month
9ce63b6b-eb82-4b5a-a414-06ddd3e0848d,EURUSD,long,1.0,1.03831,1.0372999999999999,2022-11-30T08:22:00,2022-11-30 08:30:00,-101.00000000001774,0.0,-104.00000000001774,3.0,0.0,1.03735,1.0409899999999999,loss,sl,ORB,0,8.0,-105208.33333334392,,2022-11
e2777af8-450f-4cd5-a610-ef138d05489f,EURUSD,long,0.9,1.0396800000000002,1.0425799999999996,2022-11-30T14:49:00,2022-11-30 15:26:00,260.9999999999513,0.0,257.9999999999513,3.0,0.0,1.0386300000000002,1.0426299999999997,win,tp,ORB,0,37.0,276190.47619042586,,2022-11
40c84035-e34a-46dc-ba13-eacfe24f45ef,EURUSD,long,1.0,1.0562600000000002,1.05522,2022-12-09T08:27:00,2022-12-09 08:30:00,-104.00000000001519,0.0,-107.00000000001519,3.0,0.0,1.0552700000000002,1.05903,loss,sl,ORB,0,3.0,-105050.50505051546,,2022-12
cbaed0de-07be-47f3-985b-36ade0eb8489,EURUSD,short,1.1,1.05442,1.0521500000000006,2022-12-09T14:57:00,2022-12-11 18:50:00,249.69999999992612,0.0,246.69999999992612,3.0,0.0,1.0552599999999999,1.0521000000000005,win,tp,ORB,0,3113.0,270238.0952380308,,2022-12
b2a6e1da-be3c-4059-858c-af60ec1b04f3,EURUSD,long,1.0,1.0640800000000001,1.06306,2022-12-13T14:46:00,2022-12-13 14:57:00,-102.0000000000243,0.0,-105.0000000000243,3.0,0.0,1.06311,1.0667900000000001,loss,sl,ORB,0,11.0,-105154.63917526789,,2022-12
2ef177b5-ed73-4235-a4cc-232ccd416c2c,EURUSD,long,0.8,1.06024,1.05904,2022-12-19T08:15:00,2022-12-19 10:45:00,-96.00000000000719,0.0,-99.00000000000719,3.0,0.0,1.05909,1.0634899999999996,loss,sl,ORB,0,150.0,-104347.82608696575,,2022-12
8d407190-a4b8-4a21-b1a9-b5998500b8db,EURUSD,long,0.9,1.06227,1.06122,2022-12-20T14:56:00,2022-12-20 23:12:00,-94.49999999999959,0.0,-97.49999999999959,3.0,0.0,1.0612700000000002,1.0650699999999993,loss,sl,ORB,0,496.0,-105000.0000000111,,2022-12
838dc3f9-4b30-490d-a8fe-ec3869993d21,EURUSD,long,1.0,1.06379,1.06277,2022-12-21T08:17:00,2022-12-21 08:56:00,-102.00000000000209,0.0,-105.00000000000209,3.0,0.0,1.06282,1.0664999999999993,loss,sl,ORB,0,39.0,-105154.63917526905,,2022-12
dd61633a-2a38-4718-bb48-1d2b39d35629,EURUSD,long,1.0,1.05352,1.05258,2023-01-05T14:45:00,2023-01-05 15:05:00,-93.99999999999409,0.0,-96.99999999999409,3.0,0.0,1.0526300000000002,1.055989999999999,loss,sl,ORB,0,20.0,-105617.97752810278,,2023-01
06e8d465-6fe2-4064-bb04-4f9bb9e461e8,EURUSD,short,1.1,1.0644799999999999,1.06538,2023-01-06T14:56:00,2023-01-08 18:20:00,-99.00000000001353,0.0,-102.00000000001353,3.0,0.0,1.0653299999999999,1.0621300000000002,loss,sl,ORB,0,3084.0,-105882.35294118876,,2023-01
3eedf385-15e3-4e2a-852f-647848c52ac8,EURUSD,short,1.0,1.0736599999999998,1.0746200000000001,2023-01-10T14:44:00,2023-01-11 00:32:00,-96.00000000002939,0.0,-99.00000000002939,3.0,0.0,1.07457,1.0711299999999997,loss,sl,ORB,0,588.0,-105494.50549451595,,2023-01
9ca575ba-49e8-4553-bc6d-d4e9cd4baa40,EURUSD,short,1.0,1.08276,1.08371,2023-01-13T14:50:00,2023-01-15 19:32:00,-95.00000000000064,0.0,-98.00000000000064,3.0,0.0,1.0836599999999998,1.0802600000000007,loss,sl,ORB,0,3162.0,-105555.55555556789,,2023-01
89233f35-17f1-402e-bc03-1c1e934640e6,EURUSD,short,0.9,1.08117,1.08222,2023-01-16T08:14:00,2023-01-16 09:21:00,-94.49999999999959,0.0,-97.49999999999959,3.0,0.0,1.0821699999999999,1.0783700000000007,loss,sl,ORB,0,67.0,-105000.0000000111,,2023-01
28733cb6-f2e6-4441-8d79-0a92e1f4e341,EURUSD,long,0.9,1.08031,1.07924,2023-01-17T14:40:00,2023-01-17 14:57:00,-96.30000000001138,0.0,-99.30000000001138,3.0,0.0,1.07929,1.0831699999999997,loss,sl,ORB,0,17.0,-104901.96078432396,,2023-01
1693a4fe-bfac-46c6-afd5-30c6144e9623,EURUSD,long,0.9,1.0836800000000002,1.08622,2023-01-18T08:13:00,2023-01-18 08:30:00,228.59999999997882,0.0,225.59999999997882,3.0,0.0,1.08275,1.08627,win,tp,ORB,0,17.0,273118.27956983855,,2023-01
653de80c-1016-4c4e-9c1e-29956e4d13fe,EURUSD,short,1.1,1.0877,1.08857,2023-01-25T08:16:00,2023-01-25 09:27:00,-95.70000000001633,0.0,-98.70000000001633,3.0,0.0,1.08852,1.0854400000000002,loss,sl,ORB,0,71.0,-106097.5609756223,,2023-01
afb4347b-6970-4145-8979-8d701d852061,EURUSD,short,0.9,1.0891799999999998,1.0902100000000001,2023-01-26T08:08:00,2023-01-26 08:38:00,-92.70000000002776,0.0,-95.70000000002776,3.0,0.0,1.09016,1.0864399999999996,loss,sl,ORB,0,30.0,-105102.04081633623,,2023-01
429bdfd4-3a41-41bc-8c18-9852522609a2,EURUSD,short,0.7000000000000001,1.09798,1.0947200000000008,2023-02-02T08:23:00,2023-02-02 08:59:00,228.1999999999407,0.0,225.1999999999407,3.0,0.0,1.0991499999999998,1.0946700000000007,win,tp,ORB,0,36.0,278632.4786324316,,2023-02
128ee766-16d6-4cb0-8681-440162254e19,EURUSD,short,1.1,1.07161,1.0725,2023-02-13T14:56:00,2023-02-13 16:17:00,-97.90000000000633,0.0,-100.90000000000633,3.0,0.0,1.07245,1.0692900000000005,loss,sl,ORB,0,81.0,-105952.38095239387,,2023-02
071dfdc5-85ed-4b24-8d67-568cf290dc03,EURUSD,long,1.0,1.06987,1.06897,2023-02-16T08:21:00,2023-02-16 08:30:00,-90.00000000001229,0.0,-93.00000000001229,3.0,0.0,1.06902,1.0722199999999997,loss,sl,ORB,0,9.0,-105882.35294118876,,2023-02
a8e752c0-3ef0-4966-8ef3-2a2bf6e8b728,EURUSD,long,1.0,1.0628300000000002,1.0651000000000002,2023-02-17T08:27:00,2023-02-17 09:11:00,226.99999999999943,0.0,223.99999999999943,3.0,0.0,1.06199,1.0651500000000003,win,tp,ORB,0,44.0,270238.09523803863,,2023-02
bbf8e804-297d-40f5-8dad-b16c11312dcb,EURUSD,short,1.1,1.06934,1.0702,2023-02-17T14:50:00,2023-02-20 02:38:00,-94.60000000000913,0.0,-97.60000000000913,3.0,0.0,1.07015,1.0671100000000004,loss,sl,ORB,0,3588.0,-106172.83950618604,,2023-02
e634c5f1-c51e-4714-96fc-c506bdd91392,EURUSD,short,0.9,1.0642299999999998,1.06521,2023-02-22T08:10:00,2023-02-22 10:00:00,-88.20000000001826,0.0,-91.20000000001826,3.0,0.0,1.0651599999999999,1.06164,loss,sl,ORB,0,110.0,-105376.34408603229,,2023-02
e463e4b6-a4a6-443a-9117-12afbedadcc6,EURUSD,short,1.0,1.0662699999999998,1.06722,2023-03-07T08:16:00,2023-03-07 08:23:00,-95.00000000002285,0.0,-98.00000000002285,3.0,0.0,1.06717,1.0637699999999999,loss,sl,ORB,0,7.0,-105555.55555556653,,2023-03
61b94ceb-33ca-4b1f-b65e-353b343d7bfc,EURUSD,short,1.0,1.0545699999999998,1.05548,2023-03-08T14:57:00,2023-03-09 00:14:00,-91.00000000001884,0.0,-94.00000000001884,3.0,0.0,1.0554299999999999,1.05219,loss,sl,ORB,0,557.0,-105813.9534883838,,2023-03
aaa5fc5b-61ac-4e7c-b54e-6469d0057e73,EURUSD,long,0.9,1.0741100000000001,1.07313,2023-03-14T14:40:00,2023-03-14 16:00:00,-88.20000000001826,0.0,-91.20000000001826,3.0,0.0,1.07318,1.0767,loss,sl,ORB,0,80.0,-105376.34408603229,,2023-03
4c73847b-1ceb-47f7-a404-2865dccb89fc,EURUSD,long,1.0,1.07877,1.07785,2023-03-22T08:26:00,2023-03-22 08:39:00,-92.00000000000318,0.0,-95.00000000000318,3.0,0.0,1.0779,1.0811799999999994,loss,sl,ORB,0,13.0,-105747.12643679422,,2023-03
408a6f0a-44b1-4f41-921d-1668d364f2d8,EURUSD,short,0.6000000000000001,1.0872,1.08859,2023-03-22T14:41:00,2023-03-22 20:09:00,-83.40000000000015,0.0,-86.40000000000015,3.0,0.0,1.0885399999999998,1.0833800000000007,loss,sl,ORB,0,328.0,-103731.34328359025,,2023-03
e299bf45-3704-462c-80b9-b026fa1c8c84,EURUSD,long,0.9,1.08765,1.0866799999999999,2023-03-31T08:22:00,2023-03-31 10:51:00,-87.30000000001237,0.0,-90.30000000001237,3.0,0.0,1.08673,1.0902099999999997,loss,sl,ORB,0,149.0,-105434.78260870694,,2023-03
a4c5a696-d0ae-419c-ae62-ec2dafd34dd4,EURUSD,long,0.9,1.0858700000000001,1.0849,2023-03-31T14:40:00,2023-03-31 16:00:00,-87.30000000001237,0.0,-90.30000000001237,3.0,0.0,1.08495,1.0884299999999998,loss,sl,ORB,0,80.0,-105434.78260870694,,2023-03
7b0590e3-dc05-41a3-b6f6-8eef9a4a0d2b,EURUSD,long,0.9,1.09058,1.08964,2023-04-05T14:49:00,2023-04-05 20:44:00,-84.60000000001466,0.0,-87.60000000001466,3.0,0.0,1.08969,1.0930499999999999,loss,sl,ORB,0,355.0,-105617.97752810137,,2023-04
44bedf34-4c5f-414a-8aab-27ce073ef682,EURUSD,long,1.0,1.0906500000000001,1.08977,2023-04-11T08:22:00,2023-04-11 13:09:00,-88.0000000000214,0.0,-91.0000000000214,3.0,0.0,1.08982,1.09294,loss,sl,ORB,0,287.0,-106024.0963855541,,2023-04
5e42167f-79c4-4040-a3b9-e52380f243bb,EURUSD,short,0.9,1.09378,1.09469,2023-04-20T08:20:00,2023-04-20 08:30:00,-81.89999999999698,0.0,-84.89999999999698,3.0,0.0,1.0946399999999998,1.0914000000000008,loss,sl,ORB,0,10.0,-105813.9534883853,,2023-04
d6f1fb87-2656-42d6-9d09-9d049efabbc5,EURUSD,long,0.9,1.10366,1.1060199999999993,2023-04-26T14:43:00,2023-04-27 01:45:00,212.39999999993265,0.0,209.39999999993265,3.0,0.0,1.1027900000000002,1.1060699999999994,win,tp,ORB,0,662.0,271264.3678160289,,2023-04
d1b44139-2656-4afd-99be-adbf11089d20,EURUSD,long,1.0,1.1025200000000002,1.10167,2023-04-27T14:57:00,2023-04-27 22:47:00,-85.00000000002395,0.0,-88.00000000002395,3.0,0.0,1.10172,1.1047200000000001,loss,sl,ORB,0,470.0,-106250.00000001214,,2023-04
4bfd9dc0-89db-45b4-a66f-6b0e28c71bf1,EURUSD,short,0.9,1.10069,1.0983300000000007,2023-05-08T14:43:00,2023-05-09 03:20:00,212.39999999993265,0.0,209.39999999993265,3.0,0.0,1.1015599999999999,1.0982800000000006,win,tp,ORB,0,757.0,271264.3678160289,,2023-05
a238187d-f6b0-45c6-8fb4-90849eb8f7d9,EURUSD,long,0.9,1.08152,1.0806,2023-05-18T08:20:00,2023-05-18 08:30:00,-82.80000000000287,0.0,-85.80000000000287,3.0,0.0,1.08065,1.0839299999999994,loss,sl,ORB,0,10.0,-105747.1264367942,,2023-05
9a1fd0e3-1396-45a8-b593-fade663d8c5a,EURUSD,long,0.6000000000000001,1.07803,1.07673,2023-05-23T08:12:00,2023-05-23 08:32:00,-78.00000000000475,0.0,-81.00000000000475,3.0,0.0,1.07678,1.0815799999999995,loss,sl,ORB,0,20.0,-104000.00000000854,,2023-05
e34a5455-561c-4924-afbe-d364776515fe,EURUSD,short,0.6000000000000001,1.0686499999999999,1.0701100000000001,2023-06-01T08:20:00,2023-06-01 08:30:00,-87.60000000001433,0.0,-90.60000000001433,3.0,0.0,1.07006,1.06462,loss,sl,ORB,0,10.0,-103546.09929078727,,2023-06
185b1853-947d-4f57-aa3f-6c1406da5acd,EURUSD,short,0.8,1.0791099999999998,1.0802100000000001,2023-06-13T08:28:00,2023-06-13 08:30:00,-88.00000000002584,0.0,-91.00000000002584,3.0,0.0,1.08016,1.0761599999999996,loss,sl,ORB,0,2.0,-104761.90476191383,,2023-06
c858e0a7-b7bb-4130-9221-111903b7c4d3,EURUSD,long,0.9,1.07892,1.07796,2023-06-13T14:57:00,2023-06-14 01:30:00,-86.40000000000647,0.0,-89.40000000000647,3.0,0.0,1.0780100000000001,1.0814499999999996,loss,sl,ORB,0,633.0,-105494.50549451729,,2023-06
a3624a2b-c883-4c36-87e1-dbe69741db4a,EURUSD,short,0.9,1.0911899999999999,1.0889200000000006,2023-06-30T14:56:00,2023-07-03 02:22:00,204.29999999993953,0.0,201.29999999993953,3.0,0.0,1.0920299999999998,1.0888700000000004,win,tp,ORB,0,3566.0,270238.0952380307,,2023-07
1b936ab5-3f47-43b2-a6f0-6f1ba3d4213b,EURUSD,long,1.0,1.0997100000000002,1.10186,2023-07-10T14:54:00,2023-07-10 22:56:00,214.99999999998744,0.0,211.99999999998744,3.0,0.0,1.09891,1.1019100000000002,win,tp,ORB,0,482.0,268749.9999999393,,2023-07
f2432870-19dd-4933-a792-3ce5cb62a9c1,EURUSD,long,1.0,1.1221,1.12121,2023-07-13T14:47:00,2023-07-14 02:47:00,-89.00000000000574,0.0,-92.00000000000574,3.0,0.0,1.1212600000000001,1.1244199999999995,loss,sl,ORB,0,720.0,-105952.38095239385,,2023-07
444dea3f-058d-430a-98e5-091c5f66d805,EURUSD,short,0.7000000000000001,1.09604,1.09717,2023-08-01T08:20:00,2023-08-01 09:14:00,-79.10000000000528,0.0,-82.10000000000528,3.0,0.0,1.0971199999999999,1.0930000000000004,loss,sl,ORB,0,54.0,-104629.62962963952,,2023-08
e1f99f45-1dd3-4320-977b-73d4eaf1c809,EURUSD,short,0.9,1.0944099999999999,1.09531,2023-08-03T14:55:00,2023-08-03 19:29:00,-81.00000000001107,0.0,-84.00000000001107,3.0,0.0,1.09526,1.0920600000000003,loss,sl,ORB,0,274.0,-105882.35294118877,,2023-08
2f302b5a-030a-4aab-9a6f-96ca4d9ab909,EURUSD,long,0.7000000000000001,1.0940200000000002,1.09728,2023-08-08T08:23:00,2023-08-09 01:05:00,228.19999999998728,0.0,225.19999999998728,3.0,0.0,1.09285,1.0973300000000001,win,tp,ORB,0,1002.0,278632.4786324356,,2023-08
65990aee-9798-4c68-b620-d2dfd848bbde,EURUSD,short,1.0,1.09822,1.09912,2023-08-10T14:46:00,2023-08-10 14:51:00,-90.00000000001229,0.0,-93.00000000001229,3.0,0.0,1.09907,1.0958700000000003,loss,sl,ORB,0,5.0,-105882.35294118876,,2023-08
844a7823-62c9-4fc8-9856-3d6ca30cb6ee,EURUSD,short,0.7000000000000001,1.09228,1.09356,2023-08-15T08:20:00,2023-08-15 09:09:00,-89.6000000000119,0.0,-92.6000000000119,3.0,0.0,1.09351,1.0887900000000001,loss,sl,ORB,0,49.0,-104065.04065041487,,2023-08
cff5f6fa-82ba-4f28-bfcf-7db4b051ff8f,EURUSD,short,0.8,1.0906399999999998,1.0880100000000001,2023-08-21T08:11:00,2023-08-21 10:19:00,210.39999999997505,0.0,207.39999999997505,3.0,0.0,1.0916,1.08796,win,tp,ORB,0,128.0,273958.3333332803,,2023-08
047f1bd4-e16f-4130-ae8c-06484aed3062,EURUSD,short,0.9,1.0807699999999998,1.0817700000000001,2023-08-23T08:15:00,2023-08-23 09:11:00,-90.00000000003006,0.0,-93.00000000003006,3.0,0.0,1.08172,1.0781199999999995,loss,sl,ORB,0,56.0,-105263.15789474668,,2023-08
7834e49d-09e6-4dc5-a4e5-be3de38a43b3,EURUSD,long,0.8,1.0810000000000002,1.07994,2023-08-28T08:10:00,2023-08-28 09:35:00,-84.80000000002264,0.0,-87.80000000002264,3.0,0.0,1.07999,1.0838300000000003,loss,sl,ORB,0,85.0,-104950.49504951453,,2023-08
c6f98247-8978-495f-8194-b4ee0a1076e5,EURUSD,long,0.9,1.0890900000000001,1.0914499999999994,2023-08-30T08:23:00,2023-08-30 08:32:00,212.39999999993265,0.0,209.39999999993265,3.0,0.0,1.0882200000000002,1.0914999999999995,win,tp,ORB,0,9.0,271264.3678160289,,2023-08
5bb861e5-bf47-46f0-967c-fe4105cde173,EURUSD,short,0.9,1.0845999999999998,1.08559,2023-08-31T14:54:00,2023-09-01 03:31:00,-89.10000000002417,0.0,-92.10000000002417,3.0,0.0,1.08554,1.0819799999999997,loss,sl,ORB,0,757.0,-105319.14893618053,,2023-09
6e94100c-a4f6-4df5-bc05-f82a6a32e2e4,EURUSD,short,0.9,1.07348,1.070940000000001,2023-09-06T08:27:00,2023-09-06 10:00:00,228.59999999991888,0.0,225.59999999991888,3.0,0.0,1.0744099999999999,1.0708900000000008,win,tp,ORB,0,93.0,273118.27956983214,,2023-09
7dedf0c9-c73e-460a-97be-cb323b0fecbb,EURUSD,long,0.9,1.0705200000000001,1.07306,2023-09-08T08:13:00,2023-09-08 10:00:00,228.59999999997882,0.0,225.59999999997882,3.0,0.0,1.06959,1.07311,win,tp,ORB,0,107.0,273118.27956983855,,2023-09
7b344921-aab2-4d0d-a9cb-fb3dee6d12e9,EURUSD,short,1.0,1.06974,1.07068,2023-09-08T14:58:00,2023-09-10 17:00:00,-94.00000000001629,0.0,-97.00000000001629,3.0,0.0,1.07063,1.0672700000000002,loss,sl,ORB,0,3002.0,-105617.97752810137,,2023-09
a71b80af-cbaa-4abe-a5cb-64bf47b224a3,EURUSD,short,1.0,1.0732199999999998,1.07415,2023-09-13T14:55:00,2023-09-13 20:54:00,-93.00000000000975,0.0,-96.00000000000975,3.0,0.0,1.0740999999999998,1.0707800000000003,loss,sl,ORB,0,359.0,-105681.81818183023,,2023-09
de82e445-4219-48c2-bc32-eee67237a754,EURUSD,short,1.0,1.0678899999999998,1.06875,2023-09-18T14:47:00,2023-09-18 16:00:00,-86.0000000000305,0.0,-89.0000000000305,3.0,0.0,1.0687,1.0656599999999996,loss,sl,ORB,0,73.0,-106172.83950618435,,2023-09
20621c7f-19bc-495d-9309-2b7d12a836d2,EURUSD,long,0.9,1.05658,1.05566,2023-09-26T14:57:00,2023-09-26 20:50:00,-82.80000000000287,0.0,-85.80000000000287,3.0,0.0,1.0557100000000001,1.0589899999999994,loss,sl,ORB,0,353.0,-105747.1264367942,,2023-09
05732646-e1d9-4acb-b182-7d25d0893671,EURUSD,long,0.9,1.0503,1.04934,2023-09-27T14:38:00,2023-09-28 02:44:00,-86.40000000000647,0.0,-89.40000000000647,3.0,0.0,1.04939,1.0528299999999995,loss,sl,ORB,0,726.0,-105494.50549451729,,2023-09
cf97522b-9b89-4059-82a7-ae45cc62dd44,EURUSD,long,1.0,1.04777,1.0468899999999999,2023-10-03T14:44:00,2023-10-03 16:10:00,-88.0000000000214,0.0,-91.0000000000214,3.0,0.0,1.04694,1.05006,loss,sl,ORB,0,86.0,-106024.0963855541,,2023-10
471fddc4-549e-4d58-88e6-e92d229f33c6,EURUSD,long,0.6000000000000001,1.0514800000000002,1.05013,2023-10-04T08:21:00,2023-10-04 10:00:00,-81.00000000001108,0.0,-84.00000000001108,3.0,0.0,1.0501800000000001,1.05518,loss,sl,ORB,0,99.0,-103846.15384616173,,2023-10
91359d3b-01b8-447b-9e21-907376eac85e,EURUSD,long,0.9,1.05247,1.05154,2023-10-05T08:15:00,2023-10-05 08:24:00,-83.70000000000877,0.0,-86.70000000000877,3.0,0.0,1.05159,1.0549099999999996,loss,sl,ORB,0,9.0,-105681.81818183023,,2023-10
9059e137-9b1d-4489-8358-c55aec7db8e2,EURUSD,short,0.9,1.0545799999999999,1.05549,2023-10-05T14:41:00,2023-10-06 05:40:00,-81.90000000001696,0.0,-84.90000000001696,3.0,0.0,1.05544,1.0522,loss,sl,ORB,0,899.0,-105813.9534883838,,2023-10
2fd5bd58-fcbc-4676-9161-8a3fe6890cac,EURUSD,short,0.7000000000000001,1.0559599999999998,1.0530899999999999,2023-10-06T08:24:00,2023-10-06 08:30:00,200.899999999995,0.0,197.899999999995,3.0,0.0,1.057,1.0530399999999998,win,tp,ORB,0,6.0,275961.5384614913,,2023-10
c9c9f401-c970-4e00-9f68-1005848a4338,EURUSD,long,0.9,1.0600100000000001,1.0625199999999997,2023-10-10T14:48:00,2023-10-11 03:43:00,225.89999999996112,0.0,222.89999999996112,3.0,0.0,1.05909,1.0625699999999998,win,tp,ORB,0,775.0,272826.0869564653,,2023-10
986b5790-fe26-4396-a495-0b477d08c72c,EURUSD,long,0.8,1.06048,1.0594299999999999,2023-10-11T08:25:00,2023-10-11 08:30:00,-84.0000000000174,0.0,-87.0000000000174,3.0,0.0,1.05948,1.06328,loss,sl,ORB,0,5.0,-105000.00000000998,,2023-10
807cff85-637f-4f1a-b558-1a3c81263e4f,EURUSD,short,1.0,1.0530899999999999,1.05394,2023-10-12T14:48:00,2023-10-12 20:09:00,-85.00000000002395,0.0,-88.00000000002395,3.0,0.0,1.05389,1.0508899999999999,loss,sl,ORB,0,321.0,-106250.00000001214,,2023-10
5c633b46-8d18-4fa2-a48d-9c360cd0c06a,EURUSD,short,0.9,1.0532199999999998,1.05413,2023-10-16T08:16:00,2023-10-16 08:22:00,-81.90000000001696,0.0,-84.90000000001696,3.0,0.0,1.05408,1.05084,loss,sl,ORB,0,6.0,-105813.9534883838,,2023-10
2c674afe-36f3-42ac-a24f-0dbd04a39615,EURUSD,short,0.8,1.0569799999999998,1.05444,2023-10-17T08:15:00,2023-10-17 08:34:00,203.19999999998117,0.0,200.19999999998117,3.0,0.0,1.05791,1.05439,win,tp,ORB,0,19.0,273118.27956983855,,2023-10
af986a69-5c97-4d43-928f-8ea61e5ab127,EURUSD,long,0.9,1.0572400000000002,1.05633,2023-10-17T14:44:00,2023-10-17 20:36:00,-81.90000000001696,0.0,-84.90000000001696,3.0,0.0,1.05638,1.05962,loss,sl,ORB,0,352.0,-105813.9534883838,,2023-10
88281897-0c4d-467b-aeda-c012e640ca8a,EURUSD,long,0.9,1.0560100000000001,1.0583099999999996,2023-10-19T08:12:00,2023-10-19 12:01:00,206.99999999995723,0.0,203.99999999995723,3.0,0.0,1.05516,1.0583599999999997,win,tp,ORB,0,229.0,270588.2352940562,,2023-10
d9d9a107-5f82-43b7-84e0-ab61f6c0a13d,EURUSD,short,0.9,1.0583999999999998,1.05936,2023-10-19T14:45:00,2023-10-20 04:40:00,-86.40000000002645,0.0,-89.40000000002645,3.0,0.0,1.05931,1.0558699999999996,loss,sl,ORB,0,835.0,-105494.50549451594,,2023-10
3ff139a1-3334-4352-a4e2-1f71777c7480,EURUSD,short,0.9,1.0596299999999998,1.06056,2023-10-23T08:09:00,2023-10-23 08:18:00,-83.70000000000877,0.0,-86.70000000000877,3.0,0.0,1.0605099999999998,1.0571900000000003,loss,sl,ORB,0,9.0,-105681.81818183023,,2023-10
1035708b-ccc3-4eb5-8c80-c030afb79bae,EURUSD,long,0.9,1.05396,1.0564699999999996,2023-10-27T08:16:00,2023-10-27 08:54:00,225.89999999996112,0.0,222.89999999996112,3.0,0.0,1.05304,1.0565199999999997,win,tp,ORB,0,38.0,272826.0869564653,,2023-10
02dc0506-d036-499d-bd38-1d93c08cfa05,EURUSD,short,0.8,1.0598299999999998,1.06093,2023-10-30T08:15:00,2023-10-30 08:58:00,-88.00000000000807,0.0,-91.00000000000807,3.0,0.0,1.0608799999999998,1.0568800000000003,loss,sl,ORB,0,43.0,-104761.90476191483,,2023-10
4e2ae0ba-0336-4731-9836-1a74c81e2686,EURUSD,short,0.9,1.07263,1.07354,2023-11-03T14:41:00,2023-11-05 23:02:00,-81.89999999999698,0.0,-84.89999999999698,3.0,0.0,1.0734899999999998,1.0702500000000008,loss,sl,ORB,0,3381.0,-105813.9534883853,,2023-11
918fc966-795f-4d47-90c9-6bc5e17337d1,EURUSD,short,0.9,1.07377,1.07475,2023-11-06T08:14:00,2023-11-06 11:06:00,-88.20000000001826,0.0,-91.20000000001826,3.0,0.0,1.0747,1.07118,loss,sl,ORB,0,172.0,-105376.34408603229,,2023-11
4d28c469-ad5e-420c-afef-7738071b55ac,EURUSD,short,0.9,1.0695599999999998,1.0670799999999998,2023-11-07T14:55:00,2023-11-08 04:03:00,223.2000000000034,0.0,220.2000000000034,3.0,0.0,1.07047,1.0670299999999997,win,tp,ORB,0,788.0,272527.4725274202,,2023-11
0fb5a674-630a-47cb-a50b-f596aefa7f97,EURUSD,long,0.9,1.0692100000000002,1.07175,2023-11-09T08:11:00,2023-11-09 09:52:00,228.59999999997882,0.0,225.59999999997882,3.0,0.0,1.0682800000000001,1.0718,win,tp,ORB,0,101.0,273118.27956983855,,2023-11
8b499f0e-4f8c-4307-b630-6bf4f07b5be3,EURUSD,short,0.8,1.0664099999999999,1.06749,2023-11-09T14:50:00,2023-11-09 15:10:00,-86.40000000001535,0.0,-89.40000000001535,3.0,0.0,1.06744,1.06352,loss,sl,ORB,0,20.0,-104854.36893204867,,2023-11
bdd5d1a1-ec82-484f-8d76-3ba68e9231d1,EURUSD,long,0.9,1.0871600000000001,1.08621,2023-11-15T08:16:00,2023-11-15 08:31:00,-85.50000000002056,0.0,-88.50000000002056,3.0,0.0,1.08626,1.08966,loss,sl,ORB,0,15.0,-105555.55555556652,,2023-11
db56e0a0-f557-4a35-a26e-672721ba111c,EURUSD,long,1.0,1.0847900000000001,1.0870899999999997,2023-11-16T08:27:00,2023-11-16 08:37:00,229.99999999995248,0.0,226.99999999995248,3.0,0.0,1.0839400000000001,1.0871399999999998,win,tp,ORB,0,10.0,270588.2352940562,,2023-11
17dcbd18-3bd6-4152-ae9a-e3fd5e6a01f4,EURUSD,long,1.0,1.0946900000000002,1.09378,2023-11-20T14:59:00,2023-11-20 17:42:00,-91.00000000001884,0.0,-94.00000000001884,3.0,0.0,1.09383,1.09707,loss,sl,ORB,0,163.0,-105813.9534883838,,2023-11
48b13a9f-f6a2-455f-9f5a-e41d7a311a24,EURUSD,short,0.8,1.09825,1.09934,2023-11-29T08:25:00,2023-11-29 08:31:00,-87.20000000000283,0.0,-90.20000000000283,3.0,0.0,1.0992899999999999,1.0953300000000006,loss,sl,ORB,0,6.0,-104807.69230770277,,2023-11
555f55b0-fc75-45c7-86fc-4f008bdbfdbc,EURUSD,short,0.9,1.0980699999999999,1.09541,2023-11-29T14:58:00,2023-11-30 02:43:00,239.39999999998963,0.0,236.39999999998963,3.0,0.0,1.09904,1.09536,win,tp,ORB,0,705.0,274226.8041236606,,2023-11
9bfcb84e-7bcf-4aad-9240-2aa455116a34,EURUSD,long,1.0,1.08928,1.08839,2023-11-30T14:48:00,2023-11-30 15:14:00,-89.00000000000574,0.0,-92.00000000000574,3.0,0.0,1.08844,1.0915999999999995,loss,sl,ORB,0,26.0,-105952.38095239385,,2023-11
f0bea35e-a5e7-455c-a6f8-6c57e494c9e1,EURUSD,short,1.0,1.08737,1.08826,2023-12-01T14:53:00,2023-12-01 16:55:00,-89.00000000000574,0.0,-92.00000000000574,3.0,0.0,1.08821,1.0850500000000005,loss,sl,ORB,0,122.0,-105952.38095239385,,2023-12
226d358d-de13-4002-ac12-61afe3d4043d,EURUSD,long,1.0,1.0784900000000002,1.07761,2023-12-05T14:56:00,2023-12-06 03:31:00,-88.0000000000214,0.0,-91.0000000000214,3.0,0.0,1.07766,1.08078,loss,sl,ORB,0,755.0,-106024.0963855541,,2023-12
